Item SKU,Store,Supplier,Cost per Unit ($),On Hand,Annual Demand
5595,31779,B,398.51,128,1378
5595,31779,D,344.76,12,124
5595,80212,A,1102.45,182,1913
5598,3480,A,1046.79,105,930
5598,3480,C,698.48,117,1128
5598,3480,D,475.88,70,595
5598,1611,A,895.21,153,1552
5598,1611,C,697.76,107,940
5598,1611,D,45.96,105,999
5598,20109,B,508.48,74,677
5598,31779,A,23.99,16,140
5598,31779,C,1007.71,53,490
5598,80212,B,410.07,146,1390
5598,80212,D,581.88,88,872
5604,3480,A,450.51,184,1616
5604,3480,B,120.9,199,1720
5604,3480,C,115.38,178,1749
5604,3480,D,527.61,69,675
5604,20109,C,52.1,7,75
5604,31779,A,1194.6,36,362
5604,31779,B,1006.8,19,171
5627,1611,B,473.93,107,1016
5627,1611,C,658.73,65,598
5627,20109,B,71.81,89,772
5627,20109,D,87.08,151,1575
5627,31779,A,446.43,190,1681
5627,31779,D,992.62,121,1187
5627,80212,B,1246.86,77,658
5632,3480,B,511.76,193,1787
5632,1611,C,800.9,161,1517
5632,20109,B,637.88,93,839
5632,31779,B,1201.55,87,867
5632,31779,C,578.66,157,1466
5632,80212,B,562.77,15,133
5632,80212,C,271.17,71,628
5632,80212,D,1143.83,63,586
5642,3480,A,417.77,78,660
5642,3480,B,150.44,30,265
5642,3480,D,1092.88,167,1482
5642,20109,B,1184.29,199,1908
5642,20109,D,479.52,98,895
5642,31779,B,685.73,96,869
5642,80212,C,509.24,29,262
5643,3480,A,700.05,135,1240
5643,1611,B,365.25,29,308
5643,1611,C,797.86,122,1212
5643,1611,D,1221.11,98,1008
5643,20109,A,387.49,35,348
5643,20109,C,879.48,173,1660
5643,31779,A,160.58,44,424
5643,31779,C,272.13,26,256
5647,3480,B,1065.19,143,1482
5647,3480,D,1055.28,117,1111
5647,1611,A,1153.28,55,464
5647,1611,D,453.05,26,271
5647,20109,A,795.76,58,565
5647,31779,B,161.72,70,591
5647,80212,B,440.24,135,1413
5649,20109,A,933.51,32,270
5649,20109,B,837.89,48,509
5649,20109,D,384,105,1116
5649,31779,A,148.45,157,1616
5649,80212,A,1092.01,59,518
5649,80212,B,1079.91,192,1686
5662,3480,A,480.99,155,1473
5662,3480,B,773.98,149,1312
5662,3480,C,1290.65,120,1267
5662,1611,A,208.55,50,469
5662,1611,C,1276.33,63,632
5662,1611,D,566.64,34,350
5662,20109,B,217.39,70,672
5662,20109,C,902.51,86,778
5662,20109,D,1229.66,52,487
5662,31779,A,407.71,81,686
5662,31779,B,1148.76,86,824
5662,31779,C,190.11,55,509
5662,31779,D,774.7,146,1324
5662,80212,B,1091.86,169,1427
5662,80212,C,815.82,53,533
5662,80212,D,404.02,38,409
5681,1611,A,542.43,75,687
5681,20109,B,745.19,148,1430
5681,31779,A,18.51,139,1232
5681,31779,C,423.5,57,540
5681,31779,D,779.13,9,93
5681,80212,C,1330.75,131,1326
5681,80212,D,323.37,32,304
5683,1611,A,505.81,69,676
5683,1611,B,922.61,76,756
5683,20109,B,1106.03,62,569
5683,20109,C,609.93,152,1471
5683,31779,A,515.5,1,9
5683,31779,B,587.1,131,1234
5683,80212,A,98,5,51
5698,3480,B,12.07,63,535
5698,3480,C,414.52,130,1156
5698,1611,B,204.21,176,1627
5698,20109,C,531.23,145,1264
5700,3480,A,500.11,172,1587
5700,3480,C,559.15,81,710
5700,20109,A,1115.39,21,186
5700,31779,A,88.67,152,1421
5700,31779,B,1120.73,103,1008
5700,31779,C,32.9,50,538
5700,31779,D,37.94,169,1608
5701,1611,A,562.93,57,484
5701,1611,C,1251.68,103,1017
5701,1611,D,1081.87,22,201
5701,20109,A,528.15,58,623
5701,20109,D,474.36,194,1667
5701,31779,A,1274.07,81,777
5701,31779,B,1314.58,22,216
5701,31779,D,290.15,66,629
5701,80212,A,374.15,98,988
5701,80212,C,73.91,84,855
5714,3480,A,1315.12,54,540
5714,3480,B,1102.58,59,577
5714,3480,C,266.56,179,1696
5714,20109,B,613.75,149,1476
5714,20109,C,291.51,65,690
5714,31779,B,1342.1,69,675
5714,31779,C,1391.26,169,1812
5722,1611,C,1404.82,174,1798
5722,1611,D,1204.04,170,1811
5722,20109,A,381.42,24,217
5722,20109,D,1344.29,137,1159
5722,31779,B,1007.57,140,1479
5725,3480,A,335.59,26,228
5725,3480,C,101.6,60,585
5725,1611,C,1000.11,118,1211
5725,20109,C,705.93,9,78
5725,31779,C,379.29,9,90
5725,80212,A,1163.97,188,1789
5725,80212,B,557.64,24,259
5725,80212,C,170.4,163,1709
5727,3480,A,1411.11,193,1772
5727,3480,B,528.97,168,1541
5727,3480,C,25.54,100,998
5727,3480,D,165.72,190,1731
5727,1611,A,1026.95,102,1052
5727,1611,B,480.57,46,409
5727,20109,C,669.73,136,1281
5727,31779,C,1308.17,15,159
5727,31779,D,1214.38,192,1890
5727,80212,A,640.37,102,1032
5740,3480,C,1139.62,101,881
5740,3480,D,1238.05,197,1937
5740,1611,B,649,3,32
5740,20109,A,575.82,136,1411
5740,20109,C,1176.32,26,219
5740,20109,D,774.2,102,1041
5740,31779,C,520.19,41,430
5745,3480,B,578.32,16,142
5745,1611,C,924.37,190,1857
5745,20109,A,1260.72,0,0
5745,20109,C,472.16,178,1836
5745,31779,B,1109.08,175,1683
5745,31779,C,780.53,22,217
5745,31779,D,729,25,228
5745,80212,C,1218.46,169,1514
5746,3480,A,1126.59,43,417
5746,3480,B,881.46,173,1639
5746,3480,C,1481.74,92,789
5746,1611,A,913.06,63,649
5746,20109,C,364.43,69,635
5746,20109,D,486.6,180,1722
5746,80212,B,846.9,106,1089
5749,1611,C,881.79,133,1139
5749,20109,A,410.41,137,1292
5749,20109,B,1458.39,165,1434
5749,31779,B,1142.68,135,1144
5749,31779,C,581.75,28,239
5749,80212,B,1194.99,4,38
5749,80212,D,1014.19,32,344
5755,1611,C,557.63,38,366
5755,1611,D,222.61,189,1938
5755,31779,B,394.34,194,1936
5755,31779,D,1199.34,160,1631
5755,80212,A,1335.03,149,1598
5769,3480,A,263.52,6,59
5769,3480,D,1003.51,133,1172
5769,1611,B,1523.21,126,1208
5769,1611,D,813.06,20,212
5769,20109,A,1082.17,77,729
5769,80212,C,698.93,52,527
5770,3480,A,1003.82,90,824
5770,3480,B,150.37,142,1301
5770,3480,C,1412.68,9,82
5770,3480,D,33.5,195,1717
5770,1611,C,761.91,61,515
5770,20109,A,1241.76,196,1854
5774,1611,A,165.55,33,309
5774,1611,B,611.15,28,296
5774,1611,C,609.43,53,506
5774,1611,D,832.11,69,727
5774,20109,A,1291.23,199,2048
5774,31779,B,1358.21,200,1977
5774,31779,C,1512.1,40,402
5787,3480,A,56.72,102,857
5787,3480,D,355.23,148,1302
5787,1611,C,296.34,101,1078
5787,20109,B,1223.36,18,155
5787,20109,C,1273.06,41,422
5787,80212,B,458.72,164,1701
5787,80212,C,40.99,65,582
5792,3480,C,194.91,90,763
5792,1611,A,831.01,36,370
5792,20109,C,1063.27,89,924
5792,20109,D,271.85,177,1789
5792,80212,A,649.35,112,1183
5792,80212,B,1516.64,112,997
5792,80212,D,1538.97,16,151
5797,3480,A,163.18,103,1074
5797,1611,A,1198.52,67,711
5797,1611,B,771.41,170,1587
5797,31779,A,753.14,188,1962
5797,31779,B,1.04,103,898
5797,80212,A,336.66,17,178
5797,80212,B,305.02,158,1360
5797,80212,C,1503.02,66,597
5797,80212,D,781.75,110,1019
5801,3480,B,1419.08,187,1788
5801,3480,C,283.77,120,1296
5801,3480,D,401.72,92,906
5801,1611,A,1120.87,58,592
5801,20109,A,1580.58,149,1532
5801,20109,C,636.35,168,1446
5801,80212,A,1425.12,169,1545
5809,3480,B,1487.22,199,2078
5809,3480,C,701.71,39,397
5809,3480,D,1346.9,0,0
5809,1611,B,138.34,134,1145
5809,31779,C,787.55,77,700
5809,80212,A,36.16,189,1854
5809,80212,C,1374.28,154,1617
5810,1611,B,800.63,37,316
5810,1611,D,939.21,55,464
5810,20109,C,767.68,111,1098
5810,31779,A,19.29,145,1502
5810,31779,C,127.52,101,1005
5810,80212,B,491.37,15,126
5810,80212,C,35.02,49,471
5811,3480,A,421.37,39,375
5811,3480,C,1287.77,39,384
5811,1611,A,914.84,149,1328
5811,1611,C,2.73,66,657
5811,31779,A,1273.95,189,1972
5811,80212,B,502.81,7,68
5811,80212,D,1553.14,47,458
5812,3480,A,718.4,13,115
5812,3480,B,903.29,74,744
5812,3480,C,513.38,88,815
5812,1611,C,526.22,115,1099
5812,31779,A,1154.12,178,1620
5812,31779,D,1073,105,992
5827,3480,B,1451.71,56,564
5827,1611,C,210.6,183,1561
5827,20109,B,671.49,13,118
5827,20109,C,1586.56,162,1612
5827,20109,D,1510.61,69,738
5827,80212,A,367.16,130,1104
5827,80212,B,119.76,43,390
5828,3480,A,1094.62,79,718
5828,3480,D,155.71,115,975
5828,1611,A,1593.25,81,816
5828,1611,B,509.89,200,1784
5828,1611,D,1178.45,45,456
5828,20109,A,880.16,8,76
5828,31779,A,71.75,191,1928
5850,1611,B,796.96,149,1438
5850,20109,A,755.4,6,62
5850,20109,C,1309.13,118,1227
5850,80212,A,1660.94,36,334
5850,80212,B,668.43,18,172
5850,80212,C,401.21,56,526
5850,80212,D,936.79,7,74
5853,3480,A,1059.01,6,54
5853,3480,D,1605.56,23,248
5853,20109,B,417.79,73,763
5853,20109,C,991.3,137,1450
5853,20109,D,1665.3,115,1174
5853,31779,A,1008.64,145,1470
5853,31779,D,498.97,51,499
5853,80212,A,1380.75,163,1374
5853,80212,B,1242.94,12,116
5853,80212,C,1082.02,175,1887
5853,80212,D,1466.37,105,1093
5859,3480,C,384.34,24,228
5859,3480,D,770.94,139,1333
5859,1611,A,1263.64,183,1871
5859,31779,A,473.63,130,1392
5859,31779,B,152.82,40,402
5859,80212,A,433.04,97,1009
5859,80212,C,820.7,113,1194
5860,3480,A,1229.18,189,1894
5860,3480,C,1601.13,18,176
5860,3480,D,74.25,21,185
5860,1611,A,429.94,9,91
5860,1611,D,1235.72,91,794
5860,31779,C,999.16,54,573
5860,80212,B,1321.95,27,247
5860,80212,D,510.82,21,209
5866,3480,B,506.08,182,1580
5866,3480,C,78.19,162,1668
5866,3480,D,422.43,41,380
5866,1611,C,705.7,164,1564
5866,20109,B,1537.41,181,1945
5866,20109,C,179.53,189,2015
5866,31779,C,70.84,183,1869
5866,80212,B,1547.33,119,1015
5879,3480,B,1563.2,175,1741
5879,1611,A,995.31,90,906
5879,1611,B,92.28,43,452
5879,31779,B,401.89,160,1449
5879,31779,C,1493.76,46,474
5879,80212,C,92.97,30,303
5879,80212,D,394.63,127,1216
5882,3480,B,1522.95,166,1781
5882,1611,B,1146.66,106,1023
5882,1611,C,715.76,167,1564
5882,1611,D,969.73,135,1229
5882,20109,B,1614.8,86,919
5882,31779,A,863.89,5,43
5882,80212,B,981,74,723
5882,80212,C,873.18,60,633
5885,3480,B,1430.57,61,541
5885,1611,A,632.5,146,1267
5885,1611,B,1262.35,41,426
5885,20109,A,124.05,92,871
5885,20109,C,668.89,128,1346
5885,80212,A,1116.46,141,1297
5885,80212,D,962.6,117,1252
5899,1611,A,526.64,141,1499
5899,20109,B,1723.48,138,1205
5899,20109,C,1667.45,15,139
5899,20109,D,859.78,150,1538
5899,31779,A,1756.64,182,1596
5899,31779,B,109.8,190,1984
5899,31779,D,827.06,79,764
5917,3480,B,1178.71,129,1357
5917,1611,A,927.45,8,86
5917,20109,B,1625.11,131,1229
5917,20109,C,334.31,166,1752
5917,31779,B,81.56,48,417
5917,80212,A,585.38,114,1175
5917,80212,B,1323.94,3,27
5925,3480,D,1278,160,1376
5925,20109,B,1633.91,42,360
5925,20109,C,273.59,24,210
5925,20109,D,1138.35,192,1860
5925,80212,B,862.75,43,370
5925,80212,C,782.56,97,857
5926,20109,C,848.04,114,1078
5926,31779,C,1719.87,76,704
5926,31779,D,884.06,96,1021
5926,80212,C,938.06,100,994
5926,80212,D,1019.45,5,54
5927,3480,B,636.03,136,1149
5927,3480,C,850.54,37,365
5927,3480,D,36.25,106,1095
5927,1611,B,1290.33,177,1772
5927,1611,D,403.59,173,1493
5927,20109,A,588.25,163,1731
5927,31779,C,1467.96,163,1447
5927,31779,D,860.15,68,647
5927,80212,A,112.02,108,1052
5927,80212,B,540.25,128,1371
5927,80212,C,769.75,146,1517
5928,3480,B,1801.8,128,1115
5928,3480,D,495.03,138,1170
5928,1611,B,48.57,157,1489
5928,20109,A,1673.87,146,1430
5928,31779,B,1640.87,176,1487
5928,31779,C,1483.04,170,1780
5928,80212,A,732.09,134,1208
5936,3480,A,1126.81,38,333
5936,3480,B,1198.2,146,1252
5936,1611,A,450.81,57,602
5936,1611,B,1434.4,2,17
5936,1611,D,1726.25,76,668
5936,80212,B,1161.34,97,1028
5936,80212,C,306.09,165,1708
5938,3480,A,700.77,101,918
5938,3480,C,1251.48,57,557
5938,1611,B,622.66,53,475
5938,1611,C,596.39,33,300
5938,1611,D,1285.45,166,1605
5938,20109,A,1256.63,28,250
5941,3480,A,1402.71,53,505
5941,3480,B,1033.75,49,425
5941,3480,C,1860.53,43,424
5941,20109,A,125.91,152,1473
5941,20109,B,1247.69,130,1300
5941,20109,D,1009,13,123
5941,80212,A,802.08,196,1894
5949,3480,C,1229.68,34,299
5949,1611,B,1535.64,155,1633
5949,1611,D,875.42,46,391
5949,20109,A,1193.77,103,951
5949,20109,B,1220.48,0,0
5949,20109,D,392.87,97,825
5949,31779,A,152.51,129,1154
5949,31779,B,1061.81,198,1924
5949,31779,C,428.58,16,156
5949,31779,D,600.84,49,488
5949,80212,A,329.47,39,389
5949,80212,B,1267.43,136,1189
5949,80212,C,747.43,159,1693
5949,80212,D,446.53,5,54
5950,3480,B,1360.9,120,1097
5950,1611,A,415.46,140,1184
5950,1611,C,1061,197,1798
5950,20109,A,1088.1,133,1355
5950,20109,B,1798.84,120,1292
5950,20109,C,1153.87,128,1145
5950,20109,D,486.06,146,1424
5950,31779,A,1147.44,9,83
5950,31779,C,1632.06,128,1171
5950,80212,B,1846.02,101,860
5950,80212,C,1714.73,46,403
5955,3480,B,1455.77,0,0
5955,3480,C,218.8,166,1769
5955,1611,C,428.61,189,1788
5955,20109,C,1485.51,189,1688
5955,80212,A,395.6,154,1645
5955,80212,C,624.79,139,1468
5955,80212,D,526.06,41,374
5961,3480,A,329.36,122,1141
5961,3480,B,352.87,49,482
5961,1611,A,890.38,168,1547
5961,1611,B,554.04,11,93
5961,1611,C,714.99,38,384
5961,1611,D,1595.51,127,1126
5961,20109,C,387.02,77,829
5961,80212,A,1906.59,171,1592
5961,80212,B,261.14,95,845
5962,3480,B,77.62,191,1950
5962,1611,A,1864.53,10,98
5962,1611,B,1103.77,103,1088
5962,1611,D,732.1,80,832
5962,20109,B,1265.73,51,477
5962,20109,D,1499.01,113,1107
5962,31779,C,325.79,78,658
5967,3480,A,79.44,61,651
5967,3480,D,1453.96,136,1284
5967,1611,C,15.14,18,152
5967,1611,D,1905.17,170,1584
5967,20109,A,367.33,190,1668
5967,20109,B,562.69,141,1370
5967,31779,B,663.46,196,1884
5967,31779,D,1927.96,132,1254
5970,3480,A,291.71,135,1416
5970,3480,C,122.88,70,596
5970,3480,D,620.38,162,1560
5970,1611,A,1902.75,45,484
5970,31779,C,51.68,200,2098
5970,31779,D,1768.47,149,1273
5971,3480,B,1268.07,103,946
5971,3480,C,541.63,164,1484
5971,1611,A,1000.46,187,1738
5971,1611,C,606.73,13,137
5971,1611,D,501.44,31,298
5971,80212,B,752.61,40,348
5974,3480,A,507.2,81,714
5974,3480,B,530.96,32,306
5974,1611,A,131.6,107,1110
5974,1611,B,557.78,20,199
5974,20109,B,493.22,109,1014
5974,31779,A,1713.72,3,31
5974,31779,B,933.04,166,1721
5977,3480,B,1337.33,111,1191
5977,1611,B,879.69,140,1204
5977,1611,C,1928.52,159,1448
5977,20109,A,494.83,145,1228
5977,20109,D,1207.32,111,979
5977,31779,A,1664.44,23,235
5977,31779,B,1941.26,189,1798
5978,3480,A,1696.83,58,573
5978,3480,B,1850.05,124,1145
5978,1611,A,1915.65,176,1743
5978,1611,B,156.08,74,697
5978,1611,D,350.45,45,477
5978,20109,A,1591.11,161,1359
5978,31779,A,1860.91,191,1623
5979,3480,B,224.81,153,1373
5979,3480,C,1671.94,191,1977
5979,20109,A,427.13,62,627
5979,31779,A,669.64,119,1084
5979,31779,B,395.53,4,39
5979,31779,D,379.88,173,1622
5979,80212,C,688.45,7,62
5980,3480,B,866.93,15,159
5980,1611,A,1817.6,158,1536
5980,1611,B,802.69,3,27
5980,1611,D,134,101,1073
5980,20109,A,1354.91,45,406
5980,31779,A,284.38,161,1530
5980,31779,C,833.19,0,0
5980,80212,A,351.18,96,1036
5980,80212,B,579.53,41,375
5980,80212,C,988,157,1358
5993,3480,A,1496.33,115,1126
5993,1611,A,1535.7,148,1543
5993,31779,A,1966.64,195,1951
5993,31779,B,1391.14,157,1427
5993,80212,A,765.7,119,1022
5993,80212,D,336.68,186,1949
6005,3480,B,3.49,154,1383
6005,1611,B,4,30,254
6005,1611,C,7.55,80,674
6005,80212,A,1.52,191,1854
6005,80212,B,5.75,186,1715
6005,80212,C,9.29,102,1096
6005,80212,D,9.63,175,1531
6013,3480,C,4.95,41,420
6013,1611,A,11,111,1001
6013,1611,C,9.3,40,355
6013,20109,B,11.25,125,1222
6013,20109,D,12.42,63,635
6013,31779,A,0.52,139,1171
6013,31779,B,0.28,161,1654
6013,80212,B,9.97,48,510
6014,1611,C,20.98,46,448
6014,1611,D,22.61,109,978
6014,20109,A,20.47,21,178
6014,31779,A,16.15,7,73
6014,31779,B,20.42,67,651
6014,31779,C,22.86,118,1038
6014,80212,B,7.65,13,119
6028,3480,B,20.28,4,34
6028,1611,A,45.37,151,1364
6028,1611,C,17.14,33,325
6028,20109,B,10.26,197,1708
6028,31779,A,11.2,200,1796
6028,31779,B,24.02,116,1181
6028,31779,D,10.46,15,151
6042,3480,A,24.42,59,612
6042,1611,A,60.18,147,1257
6042,1611,B,55.17,103,1012
6042,1611,C,7.03,138,1348
6042,20109,A,14.6,191,1763
6042,20109,B,76.18,154,1351
6042,31779,A,57.89,67,624
6043,3480,C,76.68,34,341
6043,1611,A,82.21,195,1985
6043,1611,C,68.19,1,9
6043,20109,B,52.35,112,1115
6043,20109,C,12.04,107,907
6043,31779,B,41.46,145,1318
6043,80212,A,19.86,60,624
6043,80212,B,14.57,152,1463
6052,1611,B,67.55,190,1664
6052,1611,C,81.5,192,2073
6052,1611,D,35.1,34,359
6052,20109,A,75.98,51,535
6052,20109,B,23.86,183,1922
6052,20109,C,9.89,197,1811
6052,80212,A,25.93,77,831
6058,3480,A,31.9,147,1586
6058,3480,D,46.86,183,1613
6058,20109,C,31.56,42,353
6058,31779,B,72.09,82,749
6058,31779,C,38.21,194,1830
6058,31779,D,19.95,125,1187
6058,80212,A,87.97,61,647
6059,3480,C,20.55,156,1314
6059,1611,A,44.16,183,1824
6059,1611,B,112.36,30,263
6059,1611,C,115.74,136,1414
6059,1611,D,70.35,174,1525
6059,80212,B,46.32,122,1042
6059,80212,C,111.52,17,174
6060,3480,B,35.38,101,899
6060,3480,C,22.73,172,1686
6060,1611,C,8.76,17,177
6060,20109,B,61.56,54,467
6060,31779,D,51.56,137,1229
6060,80212,A,117.32,113,951
6060,80212,B,40.79,39,356
6060,80212,D,45.89,196,1730
6067,3480,A,106.31,10,105
6067,3480,D,22.44,127,1317
6067,20109,A,24.08,96,991
6067,31779,A,105,4,34
6067,31779,C,23.52,57,491
6067,80212,B,93.19,36,387
6067,80212,D,78.06,193,1862
6082,3480,B,34.66,132,1396
6082,3480,C,150.76,128,1242
6082,1611,A,52.26,156,1683
6082,20109,A,57.28,14,124
6082,20109,B,133.97,8,83
6082,31779,A,45.16,79,830
6082,31779,C,105.75,29,293
6082,80212,C,90.02,151,1469
6091,3480,C,164.85,84,824
6091,1611,B,146.86,102,887
6091,20109,A,166.5,0,0
6091,20109,C,179.56,94,972
6091,20109,D,55.11,24,227
6091,80212,B,121.54,8,68
6097,3480,C,61.56,198,1897
6097,3480,D,103.65,132,1326
6097,1611,C,26.56,132,1109
6097,20109,A,177.49,121,1126
6097,31779,B,193.03,166,1437
6097,80212,A,102.25,171,1477
6097,80212,D,191.56,5,53
6099,3480,B,88.2,42,378
6099,1611,B,129.56,40,360
6099,20109,A,135.42,67,723
6099,20109,D,182.02,114,1139
6099,31779,C,160.55,172,1607
6099,31779,D,148.95,132,1256
6099,80212,B,98.31,34,299
6102,3480,A,134.4,33,312
6102,1611,A,11.46,88,859
6102,1611,C,163.83,127,1237
6102,1611,D,48.98,100,867
6102,20109,B,15.28,38,403
6102,20109,D,51.16,41,348
6102,31779,B,32.43,195,1887
6102,80212,A,163.95,7,61
6103,3480,B,148.1,29,279
6103,20109,A,164.78,163,1686
6103,31779,B,24.15,79,699
6103,31779,C,0.25,31,329
6103,80212,A,66.28,89,847
6103,80212,B,87.31,43,399
6103,80212,D,68.33,90,964
6105,3480,A,8.95,128,1256
6105,3480,B,156.67,191,1609
6105,3480,D,38.7,66,585
6105,20109,A,127.76,170,1660
6105,20109,B,57.9,180,1669
6105,31779,B,70.5,180,1840
6105,31779,C,140.98,33,301
6105,31779,D,208.07,1,10
6105,80212,A,94.4,115,1128
6105,80212,C,97.17,83,836
6105,80212,D,39.91,76,781
6117,1611,A,48.01,49,444
6117,20109,C,190.44,116,1078
6117,31779,A,75.61,133,1388
6117,31779,D,137.54,146,1327
6117,80212,B,29.32,72,719
6117,80212,D,168.08,15,138
6124,3480,A,124.84,119,1212
6124,3480,C,37.5,101,1036
6124,1611,C,182.93,75,755
6124,20109,A,157.07,26,278
6124,31779,C,129.13,154,1421
6124,80212,A,242.88,170,1821
6124,80212,C,10.53,129,1185
6129,3480,A,4.71,170,1724
6129,20109,C,82.62,144,1528
6129,20109,D,173.45,68,706
6129,31779,B,57.71,200,2148
6129,80212,C,122.16,181,1700
6132,3480,A,84.9,20,212
6132,3480,B,228.08,187,1849
6132,20109,B,56.44,130,1376
6132,20109,D,14.91,84,850
6132,31779,A,131.72,113,1075
6132,31779,B,101.2,192,1927
6132,31779,C,14.43,181,1768
6132,80212,A,109.55,88,790
6132,80212,B,88.06,116,1012
6135,3480,B,181.59,89,804
6135,1611,A,196.29,32,315
6135,20109,A,2.3,97,850
6135,20109,B,9.18,98,1041
6135,20109,C,133.91,84,891
6135,31779,A,245.15,74,781
6135,31779,D,52.31,195,1894
6148,3480,A,166.61,4,39
6148,80212,A,139.27,158,1458
6148,80212,B,67.6,46,391
6148,80212,D,145.2,95,915
6149,3480,A,212.82,118,1023
6149,3480,C,269.31,49,436
6149,3480,D,134.48,27,266
6149,1611,A,207.79,200,1985
6149,20109,A,230.62,116,1094
6149,20109,B,281.78,25,218
6149,20109,C,102.23,19,182
6149,31779,D,166.17,129,1124
6149,80212,A,243.3,87,814
6149,80212,C,113.5,128,1081
6156,3480,A,307.01,168,1788
6156,3480,B,128.42,141,1348
6156,20109,B,92.9,144,1250
6156,31779,D,11.8,149,1505
6156,80212,A,200.13,121,1021
6156,80212,B,268.46,135,1395
6162,1611,A,60.37,112,1152
6162,20109,A,213.96,54,477
6162,20109,C,243.77,16,169
6162,20109,D,247.69,24,237
6162,31779,A,214.94,181,1649
6162,31779,B,301.07,87,921
6162,80212,A,319.58,129,1219
6163,3480,A,101.52,107,956
6163,3480,B,1.58,95,819
6163,3480,C,154.98,197,2097
6163,1611,B,99.41,26,241
6163,1611,C,182.37,160,1446
6163,1611,D,148.05,83,800
6163,20109,A,78.82,158,1520
6163,20109,C,258.75,193,1942
6163,20109,D,287.12,126,1257
6163,31779,B,139.69,39,418
6163,80212,B,93.81,60,641
6166,3480,B,149.93,14,124
6166,1611,B,111.83,46,415
6166,20109,A,56.38,105,943
6166,20109,C,145.75,15,128
6166,20109,D,290.11,134,1341
6166,31779,A,173.95,186,1974
6166,31779,C,194.86,42,428
6166,80212,B,108.47,140,1507
6166,80212,C,307.46,156,1650
6166,80212,D,331.69,18,173
6180,3480,A,248.57,143,1312
6180,3480,B,185.64,14,120
6180,3480,C,232.74,141,1227
6180,3480,D,174.16,41,368
6180,1611,A,16.6,64,670
6180,1611,C,179.86,30,263
6180,20109,A,201.55,19,203
6180,20109,C,5.63,68,625
6180,31779,A,89.93,146,1395
6180,80212,A,48.64,158,1338
6182,3480,A,128.27,105,891
6182,3480,B,106.69,181,1863
6182,1611,A,188.78,21,178
6182,20109,A,6,139,1304
6182,20109,B,213.66,4,39
6182,31779,C,232.05,32,315
6182,80212,B,240.99,177,1633
6184,1611,A,340.69,115,1140
6184,1611,C,315.4,107,990
6184,20109,A,134.43,196,2046
6184,20109,C,353.36,97,864
6184,20109,D,111.21,151,1274
6184,31779,A,25.54,101,1015
6184,80212,A,353.74,97,833
